device_id,location,timestamp,arrival_time,reading_value,event_type,z_score,anomaly
DEV003,Nashik,2026-08-01 15:13:00,2026-08-01 15:13:00,22.64,NORMAL,-1.064410719616259,NO
DEV002,Mumbai,2026-08-01 15:14:00,2026-08-01 15:14:00,28.2,NORMAL,-0.3349776883705544,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:15:00,2026-08-01 15:15:00,37.77,NORMAL,0.9205392377124307,NO
DEV003,Nashik,2026-08-01 15:16:00,2026-08-01 15:16:00,23.69,NORMAL,-0.926658078823455,NO
DEV001,Pune,2026-08-01 15:17:00,2026-08-01 15:17:00,23.47,NORMAL,-0.9555205368943285,NO
DEV003,Nashik,2026-08-01 15:18:00,2026-08-01 15:18:00,28.4,NORMAL,-0.3087390901243061,NO
DEV002,Mumbai,2026-08-01 15:19:00,2026-08-01 15:19:00,23.98,NORMAL,-0.888612111366395,NO
DEV003,Nashik,2026-08-01 15:20:00,2026-08-01 15:20:00,33.32,NORMAL,0.3367304267334041,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:21:00,2026-08-01 15:21:00,33.36,NORMAL,0.34197814638265367,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:22:00,2026-08-01 15:30:00,33.08,LATE,0.30524410883790576,NO
DEV002,Mumbai,2026-08-01 15:23:00,2026-08-01 15:23:00,33.53,NORMAL,0.364280954891965,NO
DEV002,Mumbai,2026-08-01 15:24:00,2026-08-01 15:24:00,29.15,NORMAL,-0.21034434670087473,NO
DEV004,Nagpur,2026-08-01 15:25:00,2026-08-01 15:25:00,33.33,NORMAL,0.33804235664571625,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:26:00,2026-08-01 15:26:00,35.65,NORMAL,0.6424100963021974,NO
DEV001,Pune,2026-08-01 15:27:00,2026-08-01 15:36:00,27.99,LATE,-0.3625282165291153,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:28:00,2026-08-01 15:28:00,24.21,NORMAL,-0.8584377233832092,NO
DEV001,Pune,2026-08-01 15:29:00,2026-08-01 15:29:00,24.79,NORMAL,-0.7823457884690892,NO
DEV003,Nashik,2026-08-01 15:30:00,2026-08-01 15:30:00,25.81,NORMAL,-0.6485289374132226,NO
DEV004,Nagpur,2026-08-01 15:31:00,2026-08-01 15:31:00,32.89,NORMAL,0.2803174405039701,NO
DEV001,Pune,2026-08-01 15:32:00,2026-08-01 15:32:00,26.94,NORMAL,-0.5002808573219188,NO
DEV002,Mumbai,2026-08-01 15:33:00,2026-08-01 15:33:00,34.67,NORMAL,0.5138409648955808,NO
DEV001,Pune,2026-08-01 15:34:00,2026-08-01 15:40:00,35.19,LATE,0.582061320335826,NO
DEV002,Mumbai,2026-08-01 15:35:00,2026-08-01 15:35:00,24.85,NORMAL,-0.7744742089952144,NO
DEV001,Pune,2026-08-01 15:36:00,2026-08-01 15:36:00,30.56,NORMAL,-0.02536222906482367,NO
DEV001,Pune,2026-08-01 15:37:00,2026-08-01 15:37:00,32.93,NORMAL,0.2855651601532197,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:38:00,2026-08-01 15:43:00,34.16,LATE,0.44693253936764676,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:39:00,2026-08-01 15:39:00,31.76,NORMAL,0.13206936041266695,NO
DEV004,Nagpur,2026-08-01 15:40:00,2026-08-01 15:40:00,35.67,NORMAL,0.6450339561268227,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:41:00,2026-08-01 15:41:00,25.13,NORMAL,-0.737740171450467,NO
DEV001,Pune,2026-08-01 15:42:00,2026-08-01 15:42:00,31.29,NORMAL,0.07040865453398296,NO
DEV002,Mumbai,2026-08-01 15:43:00,2026-08-01 15:43:00,27.34,NORMAL,-0.44780366082942236,NO
DEV001,Pune,2026-08-01 15:44:00,2026-08-01 15:44:00,24.42,NORMAL,-0.8308871952246484,NO
DEV001,Pune,2026-08-01 15:45:00,2026-08-01 15:45:00,30.44,NORMAL,-0.04110538801257236,NO
DEV003,Nashik,2026-08-01 15:46:00,2026-08-01 15:46:00,35.04,NORMAL,0.5623823716511399,NO
DEV004,Nagpur,2026-08-01 15:47:00,2026-08-01 15:47:00,26.71,NORMAL,-0.5304552453051046,NO
DEV002,Mumbai,2026-08-01 15:48:00,2026-08-01 15:48:00,29.28,NORMAL,-0.19328925784081294,NO
DEV001,Pune,2026-08-01 15:49:00,2026-08-01 15:49:00,26.79,NORMAL,-0.5199598060066054,NO
DEV001,Pune,2026-08-01 15:50:00,2026-08-01 15:50:00,28.39,NORMAL,-0.3100510200366183,NO
DEV001,Pune,2026-08-01 15:51:00,2026-08-01 15:51:00,25.43,NORMAL,-0.6983822740810943,NO
DEV002,Mumbai,2026-08-01 15:52:00,2026-08-01 15:52:00,29.63,NORMAL,-0.14737171090987858,NO
DEV002,Mumbai,2026-08-01 15:53:00,2026-08-01 15:53:00,34.04,NORMAL,0.43118938041989807,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:54:00,2026-08-01 15:54:00,31.04,NORMAL,0.03761040672617248,NO
DEV003,Nashik,2026-08-01 15:55:00,2026-08-01 15:55:00,22.26,NORMAL,-1.1142640562841308,NO
DEV001,Pune,2026-08-01 15:27:00,2026-08-01 15:56:00,35.54,BACKDATED,0.6279788672667609,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 15:57:00,2026-08-01 15:57:00,35.29,NORMAL,0.5951806194589504,NO
DEV001,Pune,2026-08-01 15:58:00,2026-08-01 15:58:00,36.42,NORMAL,0.743428699550254,NO
DEV003,Nashik,2026-08-01 15:59:00,2026-08-01 15:59:00,22.54,NORMAL,-1.0775300187393835,NO
DEV002,Mumbai,2026-08-01 16:00:00,2026-08-01 16:00:00,24.07,NORMAL,-0.8768047421555832,NO
DEV002,Mumbai,2026-08-01 16:01:00,2026-08-01 16:01:00,32.12,NORMAL,0.17929883725591347,NO
DEV002,Mumbai,2026-08-01 16:02:00,2026-08-01 16:02:00,30.19,NORMAL,-0.07390363582038283,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:03:00,2026-08-01 16:03:00,26.34,NORMAL,-0.5789966520606642,NO
DEV003,Nashik,2026-08-01 16:04:00,2026-08-01 16:04:00,35.9,NORMAL,0.6752083441100079,NO
DEV002,Mumbai,2026-08-01 16:05:00,2026-08-01 16:05:00,26.82,NORMAL,-0.5160240162696681,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:06:00,2026-08-01 16:06:00,24.51,NORMAL,-0.8190798260138366,NO
DEV002,Mumbai,2026-08-01 16:07:00,2026-08-01 16:07:00,32.26,NORMAL,0.1976658560282874,NO
DEV004,Nagpur,2026-08-01 16:08:00,2026-08-01 16:08:00,34.65,NORMAL,0.5112171050709555,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:09:00,2026-08-01 16:09:00,32.54,NORMAL,0.23439989357303528,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:10:00,2026-08-01 16:10:00,33.65,NORMAL,0.3800241138397137,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:11:00,2026-08-01 16:11:00,32.3,NORMAL,0.20291357567753698,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:12:00,2026-08-01 16:12:00,25.43,NORMAL,-0.6983822740810943,NO
DEV004,Nagpur,2026-08-01 16:13:00,2026-08-01 16:13:00,30.14,NORMAL,-0.08046328538194501,NO
DEV002,Mumbai,2026-08-01 16:14:00,2026-08-01 16:14:00,25.73,NORMAL,-0.6590243767117216,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:15:00,2026-08-01 16:15:00,32.5,NORMAL,0.22915217392378573,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:16:00,2026-08-01 16:16:00,32.7,NORMAL,0.2553907721700345,NO
DEV001,Pune,2026-08-01 16:17:00,2026-08-01 16:17:00,36.27,NORMAL,0.7237497508655679,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:05:00,2026-08-01 16:18:00,34.78,BACKDATED,0.5282721939310173,NO
DEV004,Nagpur,2026-08-01 16:19:00,2026-08-01 16:19:00,35.97,NORMAL,0.6843918534961948,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:20:00,2026-08-01 16:20:00,33.28,NORMAL,0.3314827070841545,NO
DEV002,Mumbai,2026-08-01 16:21:00,2026-08-01 16:21:00,102.54,SENSOR_ANOMALY,9.417909279759966,YES
DEV001,Pune,2026-08-01 16:22:00,2026-08-01 16:22:00,25.68,NORMAL,-0.6655840262732838,NO
DEV004,Nagpur,2026-08-01 16:23:00,2026-08-01 16:23:00,32.24,NORMAL,0.1950419962036631,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:24:00,2026-08-01 16:24:00,34.7,NORMAL,0.5177767546325182,NO
DEV002,Mumbai,2026-08-01 16:25:00,2026-08-01 16:25:00,34.66,NORMAL,0.5125290349832677,NO
DEV004,Nagpur,2026-08-01 16:26:00,2026-08-01 16:26:00,36.97,NORMAL,0.8155848447274368,NO
DEV001,Pune,2026-08-01 16:27:00,2026-08-01 16:27:00,37.64,NORMAL,0.903484148852369,NO
DEV005,Chhatrapati Sambhajinagar,2026-08-01 16:28:00,2026-08-01 16:28:00,31.78,NORMAL,0.13469322023729172,NO
DEV002,Mumbai,2026-08-01 16:29:00,2026-08-01 16:29:00,26.57,NORMAL,-0.5488222640774785,NO
DEV004,Nagpur,2026-08-01 16:30:00,2026-08-01 16:30:00,26.7,NORMAL,-0.5317671752174172,NO
DEV003,Nashik,2026-08-01 16:31:00,2026-08-01 16:31:00,36.48,NORMAL,0.751300279024128,NO
DEV001,Pune,2026-08-01 16:32:00,2026-08-01 16:32:00,25.02,NORMAL,-0.7521714004859035,NO
DEV002,Mumbai,2026-08-01 16:33:00,2026-08-01 16:33:00,29.27,NORMAL,-0.19460118775312557,NO
DEV004,Nagpur,2026-08-01 16:34:00,2026-08-01 16:34:00,22.07,NORMAL,-1.139190724618067,NO
DEV003,Nashik,2026-08-01 16:35:00,2026-08-01 16:35:00,36.81,NORMAL,0.7945939661304384,NO
DEV003,Nashik,2026-08-01 16:36:00,2026-08-01 16:36:00,23.73,NORMAL,-0.9214103591742054,NO
DEV002,Mumbai,2026-08-01 16:37:00,2026-08-01 16:37:00,24.64,NORMAL,-0.8020247371537753,NO
DEV001,Pune,2026-08-01 16:38:00,2026-08-01 16:38:00,29.08,NORMAL,-0.21952785608706168,NO
DEV002,Mumbai,2026-08-01 16:39:00,2026-08-01 16:39:00,22.92,NORMAL,-1.027676682071511,NO
